transaction_id,member_id,transaction_date,facility_id,revenue_type,gross_revenue,direct_cost,contribution_margin
T0000426,M00213,2023-05-20,F02,Membership,480,283.2,196.8
T0000427,M00213,2024-01-01,F02,Membership,480,283.2,196.8
T0000428,M00213,2025-01-01,F02,Membership,480,283.2,196.8
T0000429,M00214,2024-07-04,F01,Membership,840,512.4,327.6
T0000430,M00214,2025-01-01,F01,Membership,840,512.4,327.6
T0000431,M00215,2024-09-10,F04,Membership,490,274.4,215.6
T0000432,M00215,2025-01-01,F04,Membership,540,302.4,237.6
T0000433,M00216,2022-06-23,F02,Membership,390,249.6,140.4
T0000434,M00217,2025-11-13,F04,Membership,540,302.4,237.6
T0000435,M00218,2023-10-16,F03,Membership,480,283.2,196.8
T0000436,M00219,2022-01-31,F02,Membership,540,302.4,237.6
T0000437,M00219,2023-01-01,F02,Membership,540,302.4,237.6
T0000438,M00219,2024-01-01,F02,Membership,540,302.4,237.6
T0000439,M00219,2025-01-01,F02,Membership,540,302.4,237.6
T0000440,M00220,2022-08-25,F03,Membership,300,207,93
T0000441,M00220,2023-01-01,F03,Membership,300,207,93
T0000442,M00220,2024-01-01,F03,Membership,300,207,93
T0000443,M00221,2023-10-16,F01,Membership,480,283.2,196.8
T0000444,M00221,2024-01-01,F01,Membership,480,283.2,196.8
T0000445,M00221,2025-01-01,F01,Membership,480,283.2,196.8
T0000446,M00222,2022-07-01,F01,Membership,540,302.4,237.6
T0000447,M00222,2023-01-01,F01,Membership,490,274.4,215.6
T0000448,M00222,2024-01-01,F01,Membership,490,274.4,215.6
T0000449,M00222,2025-01-01,F01,Membership,540,302.4,237.6
T0000450,M00223,2023-10-06,F02,Membership,465,260.4,204.6
T0000451,M00224,2022-03-25,F01,Membership,815,497.15,317.85
T0000452,M00224,2023-01-01,F01,Membership,840,512.4,327.6
T0000453,M00224,2024-01-01,F01,Membership,840,512.4,327.6
T0000454,M00224,2025-01-01,F01,Membership,765,466.65,298.35
T0000455,M00225,2022-01-09,F04,Membership,390,249.6,140.4
T0000456,M00226,2025-03-23,F03,Membership,540,302.4,237.6
T0000457,M00227,2025-10-14,F01,Membership,315,201.6,113.4
T0000458,M00228,2022-05-01,F04,Membership,840,512.4,327.6
T0000459,M00228,2023-01-01,F04,Membership,840,512.4,327.6
T0000460,M00229,2024-06-04,F01,Membership,540,302.4,237.6
T0000461,M00229,2025-01-01,F01,Membership,515,288.4,226.6
T0000462,M00230,2022-08-07,F04,Membership,480,283.2,196.8
T0000463,M00230,2023-01-01,F04,Membership,480,283.2,196.8
T0000464,M00230,2024-01-01,F04,Membership,455,268.45,186.55
T0000465,M00230,2025-01-01,F04,Membership,455,268.45,186.55
T0000466,M00231,2024-04-13,F01,Membership,515,288.4,226.6
T0000467,M00231,2025-01-01,F01,Membership,465,260.4,204.6
T0000468,M00232,2023-07-22,F02,Membership,540,302.4,237.6
T0000469,M00233,2025-08-26,F04,Membership,365,233.6,131.4
T0000470,M00234,2023-07-13,F04,Membership,840,512.4,327.6
T0000471,M00234,2024-01-01,F04,Membership,840,512.4,327.6
T0000472,M00234,2025-01-01,F04,Membership,765,466.65,298.35
T0000473,M00235,2022-09-12,F03,Membership,540,302.4,237.6
T0000474,M00235,2023-01-01,F03,Membership,540,302.4,237.6
T0000475,M00235,2024-01-01,F03,Membership,540,302.4,237.6
T0000476,M00235,2025-01-01,F03,Membership,540,302.4,237.6
T0000477,M00236,2022-07-17,F04,Membership,430,253.7,176.3
T0000478,M00236,2023-01-01,F04,Membership,480,283.2,196.8
T0000479,M00237,2023-08-31,F01,Membership,840,512.4,327.6
T0000480,M00237,2024-01-01,F01,Membership,790,481.9,308.1
T0000481,M00237,2025-01-01,F01,Membership,840,512.4,327.6
T0000482,M00238,2024-07-21,F01,Membership,840,512.4,327.6
T0000483,M00238,2025-01-01,F01,Membership,840,512.4,327.6
T0000484,M00239,2024-08-22,F02,Membership,840,512.4,327.6
T0000485,M00239,2025-01-01,F02,Membership,765,466.65,298.35
T0000486,M00240,2023-03-12,F01,Membership,480,283.2,196.8
T0000487,M00241,2024-10-07,F03,Membership,455,268.45,186.55
T0000488,M00242,2024-05-01,F04,Membership,490,274.4,215.6
T0000489,M00243,2025-03-30,F01,Membership,390,249.6,140.4
T0000490,M00244,2022-08-23,F02,Membership,540,302.4,237.6
T0000491,M00244,2023-01-01,F02,Membership,540,302.4,237.6
T0000492,M00244,2024-01-01,F02,Membership,540,302.4,237.6
T0000493,M00244,2025-01-01,F02,Membership,540,302.4,237.6
T0000494,M00245,2023-02-16,F04,Membership,300,207,93
T0000495,M00246,2022-09-10,F01,Membership,815,497.15,317.85
T0000496,M00246,2023-01-01,F01,Membership,815,497.15,317.85
T0000497,M00246,2024-01-01,F01,Membership,815,497.15,317.85
T0000498,M00246,2025-01-01,F01,Membership,790,481.9,308.1
T0000499,M00247,2025-10-17,F03,Membership,390,249.6,140.4
T0000500,M00248,2024-07-26,F04,Membership,790,481.9,308.1
T0000501,M00248,2025-01-01,F04,Membership,840,512.4,327.6
T0000502,M00249,2025-03-10,F04,Membership,390,249.6,140.4
T0000503,M00250,2024-11-13,F02,Membership,275,189.75,85.25
T0000504,M00250,2025-01-01,F02,Membership,300,207,93
T0000505,M00251,2024-02-19,F01,Membership,300,207,93
T0000506,M00252,2024-01-06,F01,Membership,540,302.4,237.6
T0000507,M00252,2025-01-01,F01,Membership,540,302.4,237.6
T0000508,M00253,2024-02-21,F01,Membership,515,288.4,226.6
T0000509,M00254,2023-02-24,F02,Membership,225,155.25,69.75
T0000510,M00254,2024-01-01,F02,Membership,300,207,93
T0000511,M00254,2025-01-01,F02,Membership,300,207,93
T0000512,M00255,2022-04-10,F03,Membership,540,302.4,237.6
T0000513,M00255,2023-01-01,F03,Membership,540,302.4,237.6
T0000514,M00255,2024-01-01,F03,Membership,540,302.4,237.6
T0000515,M00256,2023-08-14,F01,Membership,815,497.15,317.85
T0000516,M00256,2024-01-01,F01,Membership,840,512.4,327.6
T0000517,M00256,2025-01-01,F01,Membership,840,512.4,327.6
T0000518,M00257,2022-03-08,F04,Membership,540,302.4,237.6
T0000519,M00258,2025-04-26,F01,Membership,480,283.2,196.8
T0000520,M00259,2023-04-01,F02,Membership,540,302.4,237.6
T0000521,M00259,2024-01-01,F02,Membership,540,302.4,237.6
T0000522,M00259,2025-01-01,F02,Membership,515,288.4,226.6
T0000523,M00260,2024-04-17,F01,Membership,480,283.2,196.8
T0000524,M00260,2025-01-01,F01,Membership,430,253.7,176.3
T0000525,M00261,2024-05-12,F02,Membership,540,302.4,237.6
T0000526,M00261,2025-01-01,F02,Membership,540,302.4,237.6
T0000527,M00262,2024-09-12,F04,Membership,840,512.4,327.6
T0000528,M00263,2023-06-03,F04,Membership,540,302.4,237.6
T0000529,M00264,2024-02-14,F04,Membership,480,283.2,196.8
T0000530,M00264,2025-01-01,F04,Membership,480,283.2,196.8
T0000531,M00265,2023-06-30,F01,Membership,480,283.2,196.8
T0000532,M00266,2023-06-24,F02,Membership,540,302.4,237.6
T0000533,M00266,2024-01-01,F02,Membership,540,302.4,237.6
T0000534,M00267,2025-07-04,F01,Membership,490,274.4,215.6
T0000535,M00268,2025-10-06,F03,Membership,840,512.4,327.6
T0000536,M00269,2023-03-16,F02,Membership,840,512.4,327.6
T0000537,M00269,2024-01-01,F02,Membership,840,512.4,327.6
T0000538,M00269,2025-01-01,F02,Membership,815,497.15,317.85
T0000539,M00270,2024-08-21,F02,Membership,540,302.4,237.6
T0000540,M00270,2025-01-01,F02,Membership,540,302.4,237.6
T0000541,M00271,2025-08-23,F03,Membership,490,274.4,215.6
T0000542,M00272,2023-03-08,F02,Membership,430,253.7,176.3
T0000543,M00272,2024-01-01,F02,Membership,455,268.45,186.55
T0000544,M00272,2025-01-01,F02,Membership,480,283.2,196.8
T0000545,M00273,2023-08-05,F04,Membership,840,512.4,327.6
T0000546,M00273,2024-01-01,F04,Membership,840,512.4,327.6
T0000547,M00273,2025-01-01,F04,Membership,815,497.15,317.85
T0000548,M00274,2023-10-03,F01,Membership,540,302.4,237.6
T0000549,M00274,2024-01-01,F01,Membership,540,302.4,237.6
T0000550,M00274,2025-01-01,F01,Membership,540,302.4,237.6
T0000551,M00275,2022-03-29,F01,Membership,840,512.4,327.6
T0000552,M00275,2023-01-01,F01,Membership,790,481.9,308.1
T0000553,M00275,2024-01-01,F01,Membership,840,512.4,327.6
T0000554,M00275,2025-01-01,F01,Membership,840,512.4,327.6
T0000555,M00276,2022-10-24,F01,Membership,815,497.15,317.85
T0000556,M00276,2023-01-01,F01,Membership,840,512.4,327.6
T0000557,M00276,2024-01-01,F01,Membership,840,512.4,327.6
T0000558,M00276,2025-01-01,F01,Membership,840,512.4,327.6
T0000559,M00277,2022-10-29,F01,Membership,390,249.6,140.4
T0000560,M00277,2023-01-01,F01,Membership,340,217.6,122.4
T0000561,M00277,2024-01-01,F01,Membership,390,249.6,140.4
T0000562,M00278,2022-07-06,F01,Membership,480,283.2,196.8
T0000563,M00279,2023-03-03,F04,Membership,840,512.4,327.6
T0000564,M00279,2024-01-01,F04,Membership,815,497.15,317.85
T0000565,M00279,2025-01-01,F04,Membership,840,512.4,327.6
T0000566,M00280,2024-04-15,F03,Membership,815,497.15,317.85
T0000567,M00280,2025-01-01,F03,Membership,790,481.9,308.1
T0000568,M00281,2023-11-04,F02,Membership,540,302.4,237.6
T0000569,M00281,2024-01-01,F02,Membership,540,302.4,237.6
T0000570,M00281,2025-01-01,F02,Membership,540,302.4,237.6
T0000571,M00282,2023-06-06,F02,Membership,405,238.95,166.05
T0000572,M00282,2024-01-01,F02,Membership,480,283.2,196.8
T0000573,M00282,2025-01-01,F02,Membership,405,238.95,166.05
T0000574,M00283,2025-08-09,F03,Membership,540,302.4,237.6
T0000575,M00284,2023-08-23,F02,Membership,315,201.6,113.4
T0000576,M00284,2024-01-01,F02,Membership,365,233.6,131.4
T0000577,M00285,2022-09-08,F03,Membership,540,302.4,237.6
T0000578,M00285,2023-01-01,F03,Membership,540,302.4,237.6
T0000579,M00285,2024-01-01,F03,Membership,540,302.4,237.6
T0000580,M00285,2025-01-01,F03,Membership,540,302.4,237.6
T0000581,M00286,2025-11-24,F02,Membership,540,302.4,237.6
T0000582,M00287,2024-04-24,F04,Membership,540,302.4,237.6
T0000583,M00288,2023-02-16,F01,Membership,540,302.4,237.6
T0000584,M00289,2022-02-04,F02,Membership,455,268.45,186.55
T0000585,M00289,2023-01-01,F02,Membership,455,268.45,186.55
T0000586,M00289,2024-01-01,F02,Membership,480,283.2,196.8
T0000587,M00289,2025-01-01,F02,Membership,480,283.2,196.8
T0000588,M00290,2022-08-07,F03,Membership,390,249.6,140.4
T0000589,M00290,2023-01-01,F03,Membership,390,249.6,140.4
T0000590,M00290,2024-01-01,F03,Membership,390,249.6,140.4
T0000591,M00290,2025-01-01,F03,Membership,390,249.6,140.4
T0000592,M00291,2022-11-19,F03,Membership,515,288.4,226.6
T0000593,M00292,2023-10-01,F03,Membership,300,207,93
T0000594,M00292,2024-01-01,F03,Membership,300,207,93
T0000595,M00292,2025-01-01,F03,Membership,250,172.5,77.5
T0000596,M00293,2025-10-07,F02,Membership,390,249.6,140.4
T0000597,M00294,2024-05-17,F04,Membership,840,512.4,327.6
T0000598,M00294,2025-01-01,F04,Membership,815,497.15,317.85
T0000599,M00295,2023-04-11,F03,Membership,405,238.95,166.05
T0000600,M00295,2024-01-01,F03,Membership,480,283.2,196.8
T0000601,M00296,2023-07-31,F03,Membership,225,155.25,69.75
T0000602,M00296,2024-01-01,F03,Membership,300,207,93
T0000603,M00296,2025-01-01,F03,Membership,300,207,93
T0000604,M00297,2023-03-16,F03,Membership,365,233.6,131.4
T0000605,M00298,2025-10-01,F01,Membership,540,302.4,237.6
T0000606,M00299,2024-02-20,F03,Membership,490,274.4,215.6
T0000607,M00300,2022-02-10,F01,Membership,540,302.4,237.6
T0000608,M00300,2023-01-01,F01,Membership,540,302.4,237.6
T0000609,M00300,2024-01-01,F01,Membership,515,288.4,226.6
T0000610,M00300,2025-01-01,F01,Membership,540,302.4,237.6
T0000611,M00301,2024-08-11,F01,Membership,540,302.4,237.6
T0000612,M00301,2025-01-01,F01,Membership,540,302.4,237.6
T0000613,M00302,2023-01-21,F04,Membership,540,302.4,237.6
T0000614,M00302,2024-01-01,F04,Membership,540,302.4,237.6
T0000615,M00302,2025-01-01,F04,Membership,515,288.4,226.6
T0000616,M00303,2025-05-06,F01,Membership,390,249.6,140.4
T0000617,M00304,2025-11-15,F03,Membership,840,512.4,327.6
T0000618,M00305,2024-01-19,F01,Membership,300,207,93
T0000619,M00306,2024-11-17,F02,Membership,250,172.5,77.5
T0000620,M00306,2025-01-01,F02,Membership,300,207,93
T0000621,M00307,2023-07-16,F04,Membership,840,512.4,327.6
T0000622,M00307,2024-01-01,F04,Membership,840,512.4,327.6
T0000623,M00307,2025-01-01,F04,Membership,840,512.4,327.6
T0000624,M00308,2023-05-18,F03,Membership,465,260.4,204.6
T0000625,M00309,2025-06-29,F03,Membership,815,497.15,317.85
T0000626,M00310,2023-05-15,F02,Membership,430,253.7,176.3
T0000627,M00310,2024-01-01,F02,Membership,480,283.2,196.8
T0000628,M00311,2024-03-29,F02,Membership,515,288.4,226.6
T0000629,M00311,2025-01-01,F02,Membership,515,288.4,226.6
T0000630,M00312,2022-01-25,F03,Membership,840,512.4,327.6
T0000631,M00312,2023-01-01,F03,Membership,815,497.15,317.85
T0000632,M00312,2024-01-01,F03,Membership,790,481.9,308.1
T0000633,M00312,2025-01-01,F03,Membership,815,497.15,317.85
T0000634,M00313,2022-09-30,F04,Membership,480,283.2,196.8
T0000635,M00313,2023-01-01,F04,Membership,480,283.2,196.8
T0000636,M00313,2024-01-01,F04,Membership,480,283.2,196.8
T0000637,M00313,2025-01-01,F04,Membership,480,283.2,196.8
T0000638,M00314,2023-03-02,F03,Membership,455,268.45,186.55
T0000639,M00314,2024-01-01,F03,Membership,480,283.2,196.8
T0000640,M00315,2022-02-12,F01,Membership,515,288.4,226.6
T0000641,M00315,2023-01-01,F01,Membership,515,288.4,226.6
T0000642,M00315,2024-01-01,F01,Membership,465,260.4,204.6
T0000643,M00315,2025-01-01,F01,Membership,540,302.4,237.6
T0000644,M00316,2023-10-09,F03,Membership,840,512.4,327.6
T0000645,M00316,2024-01-01,F03,Membership,840,512.4,327.6
T0000646,M00317,2024-05-21,F04,Membership,250,172.5,77.5
T0000647,M00317,2025-01-01,F04,Membership,300,207,93
T0000648,M00318,2022-08-22,F02,Membership,540,302.4,237.6
T0000649,M00318,2023-01-01,F02,Membership,540,302.4,237.6
T0000650,M00318,2024-01-01,F02,Membership,540,302.4,237.6
T0000651,M00318,2025-01-01,F02,Membership,540,302.4,237.6
T0000652,M00319,2022-01-28,F03,Membership,490,274.4,215.6
T0000653,M00319,2023-01-01,F03,Membership,540,302.4,237.6
T0000654,M00319,2024-01-01,F03,Membership,540,302.4,237.6
T0000655,M00319,2025-01-01,F03,Membership,540,302.4,237.6
T0000656,M00320,2025-05-22,F04,Membership,815,497.15,317.85
T0000657,M00321,2023-10-04,F03,Membership,540,302.4,237.6
T0000658,M00321,2024-01-01,F03,Membership,465,260.4,204.6
T0000659,M00321,2025-01-01,F03,Membership,540,302.4,237.6
T0000660,M00322,2023-03-06,F03,Membership,455,268.45,186.55
T0000661,M00322,2024-01-01,F03,Membership,455,268.45,186.55
T0000662,M00323,2022-05-01,F04,Membership,405,238.95,166.05
T0000663,M00323,2023-01-01,F04,Membership,480,283.2,196.8
T0000664,M00324,2022-02-12,F02,Membership,480,283.2,196.8
T0000665,M00324,2023-01-01,F02,Membership,480,283.2,196.8
T0000666,M00324,2024-01-01,F02,Membership,480,283.2,196.8
T0000667,M00324,2025-01-01,F02,Membership,455,268.45,186.55
T0000668,M00325,2024-05-08,F01,Membership,365,233.6,131.4
T0000669,M00325,2025-01-01,F01,Membership,340,217.6,122.4
T0000670,M00326,2023-07-20,F01,Membership,430,253.7,176.3
T0000671,M00327,2024-01-19,F01,Membership,490,274.4,215.6
T0000672,M00327,2025-01-01,F01,Membership,465,260.4,204.6
T0000673,M00328,2023-08-12,F03,Membership,840,512.4,327.6
T0000674,M00328,2024-01-01,F03,Membership,790,481.9,308.1
T0000675,M00329,2024-11-12,F03,Membership,300,207,93
T0000676,M00330,2022-08-02,F01,Membership,480,283.2,196.8
T0000677,M00330,2023-01-01,F01,Membership,480,283.2,196.8
T0000678,M00330,2024-01-01,F01,Membership,430,253.7,176.3
T0000679,M00330,2025-01-01,F01,Membership,480,283.2,196.8
T0000680,M00331,2022-06-18,F03,Membership,840,512.4,327.6
T0000681,M00331,2023-01-01,F03,Membership,840,512.4,327.6
T0000682,M00331,2024-01-01,F03,Membership,815,497.15,317.85
T0000683,M00331,2025-01-01,F03,Membership,840,512.4,327.6
T0000684,M00332,2025-09-16,F01,Membership,315,201.6,113.4
T0000685,M00333,2023-04-24,F03,Membership,840,512.4,327.6
T0000686,M00333,2024-01-01,F03,Membership,815,497.15,317.85
T0000687,M00333,2025-01-01,F03,Membership,840,512.4,327.6
T0000688,M00334,2023-10-17,F02,Membership,465,260.4,204.6
T0000689,M00334,2024-01-01,F02,Membership,540,302.4,237.6
T0000690,M00334,2025-01-01,F02,Membership,540,302.4,237.6
T0000691,M00335,2023-02-01,F02,Membership,840,512.4,327.6
T0000692,M00335,2024-01-01,F02,Membership,840,512.4,327.6
T0000693,M00335,2025-01-01,F02,Membership,790,481.9,308.1
T0000694,M00336,2024-02-12,F01,Membership,480,283.2,196.8
T0000695,M00337,2025-01-28,F01,Membership,490,274.4,215.6
T0000696,M00338,2023-06-22,F04,Membership,515,288.4,226.6
T0000697,M00338,2024-01-01,F04,Membership,540,302.4,237.6
T0000698,M00338,2025-01-01,F04,Membership,540,302.4,237.6
T0000699,M00339,2023-09-21,F01,Membership,390,249.6,140.4
T0000700,M00340,2022-08-07,F03,Membership,540,302.4,237.6
T0000701,M00340,2023-01-01,F03,Membership,515,288.4,226.6
T0000702,M00340,2024-01-01,F03,Membership,540,302.4,237.6
T0000703,M00340,2025-01-01,F03,Membership,540,302.4,237.6
T0000704,M00341,2023-09-20,F01,Membership,540,302.4,237.6
T0000705,M00342,2022-07-07,F03,Membership,300,207,93
T0000706,M00342,2023-01-01,F03,Membership,300,207,93
T0000707,M00342,2024-01-01,F03,Membership,300,207,93
T0000708,M00342,2025-01-01,F03,Membership,300,207,93
T0000709,M00343,2024-09-29,F02,Membership,840,512.4,327.6
T0000710,M00343,2025-01-01,F02,Membership,815,497.15,317.85
T0000711,M00344,2025-04-25,F01,Membership,790,481.9,308.1
T0000712,M00345,2022-06-12,F01,Membership,405,238.95,166.05
T0000713,M00345,2023-01-01,F01,Membership,480,283.2,196.8
T0000714,M00346,2024-05-05,F01,Membership,840,512.4,327.6
T0000715,M00346,2025-01-01,F01,Membership,840,512.4,327.6
T0000716,M00347,2022-07-13,F01,Membership,405,238.95,166.05
T0000717,M00348,2023-11-21,F02,Membership,840,512.4,327.6
T0000718,M00348,2024-01-01,F02,Membership,840,512.4,327.6
T0000719,M00348,2025-01-01,F02,Membership,840,512.4,327.6
T0000720,M00349,2025-02-16,F01,Membership,365,233.6,131.4
T0000721,M00350,2024-08-04,F02,Membership,390,249.6,140.4
T0000722,M00351,2024-01-20,F03,Membership,815,497.15,317.85
T0000723,M00351,2025-01-01,F03,Membership,840,512.4,327.6
T0000724,M00352,2024-03-02,F04,Membership,390,249.6,140.4
T0000725,M00353,2023-04-26,F04,Membership,390,249.6,140.4
T0000726,M00353,2024-01-01,F04,Membership,365,233.6,131.4
T0000727,M00353,2025-01-01,F04,Membership,390,249.6,140.4
T0000728,M00354,2025-08-15,F01,Membership,540,302.4,237.6
T0000729,M00355,2024-09-21,F01,Membership,840,512.4,327.6
T0000730,M00355,2025-01-01,F01,Membership,840,512.4,327.6
T0000731,M00356,2025-01-11,F04,Membership,540,302.4,237.6
T0000732,M00357,2022-10-09,F04,Membership,480,283.2,196.8
T0000733,M00357,2023-01-01,F04,Membership,455,268.45,186.55
T0000734,M00358,2022-05-25,F01,Membership,315,201.6,113.4
T0000735,M00358,2023-01-01,F01,Membership,390,249.6,140.4
T0000736,M00358,2024-01-01,F01,Membership,390,249.6,140.4
T0000737,M00358,2025-01-01,F01,Membership,340,217.6,122.4
T0000738,M00359,2022-05-10,F04,Membership,515,288.4,226.6
T0000739,M00360,2024-02-06,F01,Membership,315,201.6,113.4
T0000740,M00360,2025-01-01,F01,Membership,390,249.6,140.4
T0000741,M00361,2024-06-16,F01,Membership,540,302.4,237.6
T0000742,M00361,2025-01-01,F01,Membership,540,302.4,237.6
T0000743,M00362,2023-10-25,F01,Membership,540,302.4,237.6
T0000744,M00362,2024-01-01,F01,Membership,540,302.4,237.6
T0000745,M00362,2025-01-01,F01,Membership,515,288.4,226.6
T0000746,M00363,2023-04-16,F03,Membership,390,249.6,140.4
T0000747,M00363,2024-01-01,F03,Membership,390,249.6,140.4
T0000748,M00363,2025-01-01,F03,Membership,390,249.6,140.4
T0000749,M00364,2023-07-08,F02,Membership,390,249.6,140.4
T0000750,M00364,2024-01-01,F02,Membership,390,249.6,140.4
T0000751,M00364,2025-01-01,F02,Membership,390,249.6,140.4
T0000752,M00365,2023-05-16,F02,Membership,840,512.4,327.6
T0000753,M00365,2024-01-01,F02,Membership,815,497.15,317.85
T0000754,M00365,2025-01-01,F02,Membership,765,466.65,298.35
T0000755,M00366,2025-11-24,F01,Membership,390,249.6,140.4
T0000756,M00367,2023-09-19,F02,Membership,490,274.4,215.6
T0000757,M00367,2024-01-01,F02,Membership,540,302.4,237.6
T0000758,M00367,2025-01-01,F02,Membership,540,302.4,237.6
T0000759,M00368,2023-11-18,F01,Membership,480,283.2,196.8
T0000760,M00369,2024-05-01,F01,Membership,540,302.4,237.6
T0000761,M00369,2025-01-01,F01,Membership,540,302.4,237.6
T0000762,M00370,2022-01-24,F04,Membership,430,253.7,176.3
T0000763,M00370,2023-01-01,F04,Membership,405,238.95,166.05
T0000764,M00371,2022-04-05,F01,Membership,430,253.7,176.3
T0000765,M00371,2023-01-01,F01,Membership,480,283.2,196.8
T0000766,M00371,2024-01-01,F01,Membership,480,283.2,196.8
T0000767,M00371,2025-01-01,F01,Membership,455,268.45,186.55
T0000768,M00372,2025-05-29,F04,Membership,300,207,93
T0000769,M00373,2022-05-26,F04,Membership,815,497.15,317.85
T0000770,M00373,2023-01-01,F04,Membership,840,512.4,327.6
T0000771,M00373,2024-01-01,F04,Membership,815,497.15,317.85
T0000772,M00373,2025-01-01,F04,Membership,790,481.9,308.1
T0000773,M00374,2023-04-07,F03,Membership,300,207,93
T0000774,M00374,2024-01-01,F03,Membership,300,207,93
T0000775,M00374,2025-01-01,F03,Membership,300,207,93
T0000776,M00375,2023-03-13,F01,Membership,840,512.4,327.6
T0000777,M00375,2024-01-01,F01,Membership,840,512.4,327.6
